airline,arrival,class,currency,departure,points,program,tax,type,unit
NH,HAN,Business,AUD,NRT,38000,VA,41.3,Velocity Award,Points
NH,LAX,Economy,AUD,HND,42000,VA,100.5,Velocity Award,Points
NH,HND,Economy,AUD,SYD,42000,VA,91.28,Velocity Award,Points
NH,HND,Economy,AUD,LAX,42000,VA,48.4,Velocity Award,Points
NH,NRT,Economy,AUD,SFO,42000,VA,48.4,Velocity Award,Points
NH,SFO,Economy,AUD,HND,42000,VA,100.5,Velocity Award,Points
NH,LAX,Economy,AUD,NRT,42000,VA,101.2,Velocity Award,Points
NH,SYD,Economy,AUD,HND,42000,VA,71.88,Velocity Award,Points
NH,PER,Economy,AUD,NRT,42000,VA,60.92,Velocity Award,Points
NH,NRT,Economy,AUD,PER,42000,VA,86.79,Velocity Award,Points
NH,SFO,Economy,AUD,NRT,42000,VA,101.2,Velocity Award,Points
NH,NRT,Economy,AUD,LAX,42000,VA,48.4,Velocity Award,Points
NH,HND,Economy,AUD,SFO,42000,VA,48.4,Velocity Award,Points
NH,IAH,Economy,AUD,HND,50000,VA,100.5,Velocity Award,Points
NH,MUC,Economy,AUD,HND,50000,VA,40.6,Velocity Award,Points
NH,ORD,Economy,AUD,NRT,50000,VA,101.2,Velocity Award,Points
NH,CDG,Economy,AUD,HND,50000,VA,40.6,Velocity Award,Points
NH,HND,Economy,AUD,JFK,50000,VA,48.4,Velocity Award,Points
NH,ORD,Economy,AUD,HND,50000,VA,100.5,Velocity Award,Points
NH,NRT,Economy,AUD,ORD,50000,VA,48.4,Velocity Award,Points
NH,JFK,Economy,AUD,HND,50000,VA,100.5,Velocity Award,Points
NH,FRA,Economy,AUD,HND,50000,VA,40.7,Velocity Award,Points
NH,HND,Economy,AUD,FRA,50000,VA,176.3,Velocity Award,Points
NH,HND,Economy,AUD,CDG,50000,VA,97.3,Velocity Award,Points
NH,LHR,Economy,AUD,HND,50000,VA,40.6,Velocity Award,Points
NH,HND,Economy,AUD,LHR,50000,VA,266.4,Velocity Award,Points
NH,HND,Economy,AUD,MUC,50000,VA,152.2,Velocity Award,Points
NH,HND,Economy,AUD,IAH,50000,VA,48.4,Velocity Award,Points
NH,HND,Economy,AUD,ORD,50000,VA,48.4,Velocity Award,Points
NH,NRT,Business,AUD,BKK,55000,VA,33.3,Velocity Award,Points
NH,NRT,Business,AUD,SGN,55000,VA,32.9,Velocity Award,Points
NH,SGN,Business,AUD,HND,55000,VA,40.6,Velocity Award,Points
NH,HND,Business,AUD,BKK,55000,VA,32.1,Velocity Award,Points
NH,SGN,Business,AUD,NRT,55000,VA,41.3,Velocity Award,Points
NH,BKK,Business,AUD,NRT,55000,VA,43.5,Velocity Award,Points
NH,HND,Business,AUD,SGN,55000,VA,32.9,Velocity Award,Points
NH,BKK,Business,AUD,HND,55000,VA,42.8,Velocity Award,Points
NH,NRT,Economy,AUD,MEX,56000,VA,391.6,Velocity Award,Points
NH,MEX,Economy,AUD,NRT,56000,VA,103.5,Velocity Award,Points
NH,SIN,Business,AUD,NRT,57000,VA,41.3,Velocity Award,Points
NH,KUL,Business,AUD,NRT,57000,VA,41.3,Velocity Award,Points
NH,HND,Business,AUD,SIN,57000,VA,73.2,Velocity Award,Points
NH,HND,Business,AUD,KUL,57000,VA,72.2,Velocity Award,Points
NH,KUL,Business,AUD,HND,57000,VA,40.7,Velocity Award,Points
NH,SIN,Business,AUD,HND,57000,VA,40.6,Velocity Award,Points
NH,NRT,Business,AUD,SIN,57000,VA,73.2,Velocity Award,Points
NH,NRT,Business,AUD,KUL,57000,VA,72.2,Velocity Award,Points
NH,NRT,Business,AUD,CGK,67000,VA,25.6,Velocity Award,Points
NH,NRT,Business,AUD,HNL,67000,VA,48.4,Velocity Award,Points
NH,HND,Business,AUD,CGK,67000,VA,25.6,Velocity Award,Points
NH,HNL,Business,AUD,NRT,67000,VA,101.2,Velocity Award,Points
NH,CGK,Business,AUD,NRT,67000,VA,41.3,Velocity Award,Points
NH,CGK,Business,AUD,HND,67000,VA,40.6,Velocity Award,Points
NH,HNL,Business,AUD,HND,67000,VA,100.5,Velocity Award,Points
NH,HND,Business,AUD,HNL,67000,VA,48.4,Velocity Award,Points
NH,HND,Business,AUD,YVR,71000,VA,58.2,Velocity Award,Points
NH,HND,Business,AUD,SEA,71000,VA,48.4,Velocity Award,Points
NH,YVR,Business,AUD,HND,71000,VA,40.6,Velocity Award,Points
NH,SEA,Business,AUD,HND,71000,VA,100.5,Velocity Award,Points
NH,LHR,Economy,AUD,SYD,75000,VA,106.48,Velocity Award,Points
NH,SYD,Economy,AUD,FRA,75000,VA,223.18,Velocity Award,Points
NH,FRA,Economy,AUD,SYD,75000,VA,106.38,Velocity Award,Points
NH,SYD,Economy,AUD,LHR,75000,VA,314.68,Velocity Award,Points
NH,SYD,Economy,AUD,BRU,75000,VA,125.38,Velocity Award,Points
NH,SYD,Economy,AUD,MUC,75000,VA,198.68,Velocity Award,Points
NH,HND,Business,AUD,SYD,78000,VA,91.28,Velocity Award,Points
NH,PER,Business,AUD,NRT,78000,VA,61.22,Velocity Award,Points
NH,LAX,Business,AUD,NRT,78000,VA,101.2,Velocity Award,Points
NH,NRT,Business,AUD,LAX,78000,VA,48.4,Velocity Award,Points
NH,SFO,Business,AUD,HND,78000,VA,100.5,Velocity Award,Points
NH,NRT,Business,AUD,PER,78000,VA,86.79,Velocity Award,Points
NH,LAX,Business,AUD,HND,78000,VA,100.6,Velocity Award,Points
NH,NRT,Business,AUD,SFO,78000,VA,48.4,Velocity Award,Points
NH,SFO,Business,AUD,NRT,78000,VA,101.2,Velocity Award,Points
NH,HND,Business,AUD,SFO,78000,VA,48.4,Velocity Award,Points
NH,SYD,Business,AUD,HND,78000,VA,71.88,Velocity Award,Points
NH,HND,Business,AUD,LAX,78000,VA,48.4,Velocity Award,Points
NH,HND,Business,AUD,JFK,92000,VA,48.4,Velocity Award,Points
NH,HND,Business,AUD,ORD,92000,VA,48.4,Velocity Award,Points
NH,ORD,Business,AUD,HND,92000,VA,100.5,Velocity Award,Points
NH,ORD,Business,AUD,NRT,92000,VA,101.2,Velocity Award,Points
NH,NRT,Business,AUD,ORD,92000,VA,48.4,Velocity Award,Points
NH,MUC,Business,AUD,HND,92000,VA,40.9,Velocity Award,Points
NH,LHR,Business,AUD,HND,92000,VA,40.6,Velocity Award,Points
NH,IAH,Business,AUD,HND,92000,VA,100.6,Velocity Award,Points
NH,FRA,Business,AUD,HND,92000,VA,40.9,Velocity Award,Points
NH,HND,Business,AUD,IAH,92000,VA,48.4,Velocity Award,Points
NH,HND,Business,AUD,MUC,92000,VA,152.2,Velocity Award,Points
NH,CDG,Business,AUD,HND,92000,VA,40.9,Velocity Award,Points
NH,HND,Business,AUD,CDG,92000,VA,188.3,Velocity Award,Points
NH,HND,Business,AUD,FRA,92000,VA,176.8,Velocity Award,Points
NH,JFK,Business,AUD,HND,92000,VA,100.6,Velocity Award,Points
NH,HND,Business,AUD,LHR,92000,VA,474.0,Velocity Award,Points
NH,MEX,Business,AUD,NRT,104000,VA,103.5,Velocity Award,Points
NH,NRT,Business,AUD,MEX,104000,VA,951.8,Velocity Award,Points
NH,LHR,Business,AUD,SYD,139000,VA,106.38,Velocity Award,Points
NH,FRA,Business,AUD,SYD,139000,VA,106.48,Velocity Award,Points
NH,SYD,Business,AUD,LHR,139000,VA,519.28,Velocity Award,Points
NH,SYD,Business,AUD,BRU,139000,VA,125.98,Velocity Award,Points
NH,SYD,Business,AUD,MUC,139000,VA,198.88,Velocity Award,Points
QF,NOU,Economy,AUD,BNE,12000,QFF,107.33,Classic Reward,Points
QF,SYD,Economy,FJD,NAN,18000,QFF,230.76,Classic Reward,Points
QF,BNE,Economy,XPF,NOU,18000,QFF,11529.0,Classic Reward,Points
QF,NOU,Economy,AUD,MEL,18000,QFF,149.52,Classic Reward,Points
QF,NOU,Economy,AUD,SYD,18000,QFF,106.16,Classic Reward,Points
QF,SYD,Economy,XPF,NOU,18000,QFF,8869.0,Classic Reward,Points
QF,BNE,Economy,FJD,NAN,20300,QFF,285.36,Classic Reward,Points
QF,AKL,Economy,FJD,NAN,20300,QFF,295.86,Classic Reward,Points
QF,CGK,Economy,AUD,SYD,20300,QFF,127.16,Classic Reward,Points
QF,DPS,Economy,AUD,MEL,20300,QFF,125.84,Classic Reward,Points
QF,MEL,Economy,IDR,DPS,20300,QFF,813600.0,Classic Reward,Points
QF,SYD,Economy,IDR,DPS,20300,QFF,886900.0,Classic Reward,Points
QF,MEL,Economy,FJD,NAN,20300,QFF,276.66,Classic Reward,Points
QF,CGK,Economy,AUD,MEL,20300,QFF,125.84,Classic Reward,Points
QF,PER,Economy,SGD,SIN,20300,QFF,131.3,Classic Reward,Points
QF,SYD,Economy,IDR,CGK,20300,QFF,913300.0,Classic Reward,Points
QF,MEL,Economy,IDR,CGK,20300,QFF,849100.0,Classic Reward,Points
QF,DPS,Economy,AUD,SYD,20300,QFF,127.16,Classic Reward,Points
QF,SIN,Economy,AUD,MEL,25200,QFF,177.66,Classic Reward,Points
QF,SYD,Economy,SGD,SIN,25200,QFF,151.8,Classic Reward,Points
QF,BNE,Economy,SGD,SIN,25200,QFF,163.1,Classic Reward,Points
QF,SIN,Economy,AUD,SYD,25200,QFF,170.63,Classic Reward,Points
QF,MEL,Economy,SGD,SIN,25200,QFF,127.7,Classic Reward,Points
QF,HKG,Economy,AUD,MEL,25200,QFF,136.72,Classic Reward,Points
QF,SIN,Economy,AUD,BNE,25200,QFF,167.53,Classic Reward,Points
QF,HKG,Economy,AUD,SYD,25200,QFF,137.16,Classic Reward,Points
QF,SYD,Economy,PHP,MNL,25200,QFF,3452.0,Classic Reward,Points
QF,MNL,Economy,AUD,SYD,25200,QFF,137.16,Classic Reward,Points
QF,SYD,Economy,THB,BKK,25200,QFF,2575.0,Classic Reward,Points
QF,NRT,Economy,AUD,BNE,25200,QFF,148.33,Classic Reward,Points
QF,NOU,Business,AUD,BNE,27600,QFF,107.33,Classic Reward,Points
QF,ICN,Economy,AUD,SYD,31500,QFF,147.16,Classic Reward,Points
QF,HNL,Economy,AUD,SYD,31500,QFF,212.06,Classic Reward,Points
QF,SYD,Economy,JPY,HND,31500,QFF,12170.0,Classic Reward,Points
QF,HKG,Economy,AUD,BNE,31500,QFF,183.44,Classic Reward,Points
QF,HND,Economy,AUD,SYD,31500,QFF,147.16,Classic Reward,Points
QF,HND,Economy,AUD,BNE,31500,QFF,193.44,Classic Reward,Points
QF,NRT,Economy,AUD,MEL,31500,QFF,145.84,Classic Reward,Points
QF,SYD,Economy,USD,HNL,31500,QFF,89.4,Classic Reward,Points
QF,MEL,Economy,JPY,NRT,31500,QFF,11550.0,Classic Reward,Points
QF,SYD,Economy,HKD,HKG,31500,QFF,820.0,Classic Reward,Points
QF,HND,Economy,AUD,MEL,31500,QFF,187.66,Classic Reward,Points
QF,SYD,Economy,JPY,NRT,31500,QFF,15880.0,Classic Reward,Points
QF,SYD,Economy,KRW,ICN,31500,QFF,102800.0,Classic Reward,Points
QF,BNE,Economy,JPY,HND,31500,QFF,15700.0,Classic Reward,Points
QF,SIN,Economy,AUD,PER,31500,QFF,169.6,Classic Reward,Points
QF,MEL,Economy,JPY,HND,31500,QFF,15140.0,Classic Reward,Points
QF,HKG,Economy,NZD,AKL,37600,QFF,46.51,Classic Reward,Points
QF,SYD,Economy,INR,BLR,37600,QFF,7791.0,Classic Reward,Points
QF,AKL,Economy,HKD,HKG,37600,QFF,829.0,Classic Reward,Points
QF,BLR,Economy,AUD,SYD,37600,QFF,147.16,Classic Reward,Points
QF,MEL,Economy,INR,DEL,37600,QFF,5834.0,Classic Reward,Points
QF,DEL,Economy,AUD,MEL,37600,QFF,145.84,Classic Reward,Points
QF,BNE,Economy,JPY,NRT,37600,QFF,14770.0,Classic Reward,Points
QF,NOU,Business,AUD,SYD,41500,QFF,153.61,Classic Reward,Points
QF,SYD,Business,FJD,NAN,41500,QFF,230.76,Classic Reward,Points
QF,SYD,Business,XPF,NOU,41500,QFF,11619.0,Classic Reward,Points
QF,BNE,Business,XPF,NOU,41500,QFF,11529.0,Classic Reward,Points
QF,MEL,Business,XPF,NOU,41500,QFF,11119.0,Classic Reward,Points
QF,NOU,Business,AUD,MEL,41500,QFF,146.66,Classic Reward,Points
QF,LAX,Economy,AUD,SYD,41900,QFF,319.59,Classic Reward,Points
QF,LAX,Economy,AUD,BNE,41900,QFF,332.4,Classic Reward,Points
QF,SYD,Economy,USD,SFO,41900,QFF,89.3,Classic Reward,Points
QF,MEL,Economy,USD,LAX,41900,QFF,109.8,Classic Reward,Points
QF,SYD,Economy,USD,LAX,41900,QFF,114.3,Classic Reward,Points
QF,BNE,Economy,USD,LAX,51200,QFF,105.9,Classic Reward,Points
QF,DFW,Economy,AUD,SYD,51200,QFF,227.06,Classic Reward,Points
QF,SYD,Economy,USD,DFW,51200,QFF,99.3,Classic Reward,Points
QF,MEL,Economy,USD,DFW,51200,QFF,119.6,Classic Reward,Points
QF,HKG,Premium Economy,AUD,SYD,51300,QFF,147.16,Classic Reward,Points
QF,SYD,Premium Economy,HKD,HKG,51300,QFF,691.0,Classic Reward,Points
QF,ICN,Economy,IDR,CGK,51800,QFF,1122700.0,Classic Reward,Points
QF,CGK,Economy,JPY,HND,51800,QFF,11950.0,Classic Reward,Points
QF,NRT,Economy,IDR,CGK,51800,QFF,1122200.0,Classic Reward,Points
QF,CGK,Economy,KRW,ICN,51800,QFF,100600.0,Classic Reward,Points
QF,JFK,Economy,AUD,SYD,55200,QFF,279.56,Classic Reward,Points
QF,HNL,Economy,JPY,HND,55200,QFF,20720.0,Classic Reward,Points
QF,HND,Economy,USD,LAX,55200,QFF,102.8,Classic Reward,Points
QF,PER,Economy,GBP,LHR,55200,QFF,273.29,Classic Reward,Points
QF,SYD,Economy,GBP,LHR,55200,QFF,241.29,Classic Reward,Points
QF,HND,Economy,USD,DFW,55200,QFF,112.8,Classic Reward,Points
QF,MEL,Economy,GBP,LHR,55200,QFF,227.69,Classic Reward,Points
QF,HND,Economy,USD,JFK,55200,QFF,123.4,Classic Reward,Points
QF,LHR,Economy,AUD,MEL,55200,QFF,247.7,Classic Reward,Points
QF,LHR,Economy,AUD,PER,55200,QFF,286.13,Classic Reward,Points
QF,HND,Economy,HKD,HKG,56700,QFF,1304.0,Classic Reward,Points
QF,NAN,Business,NZD,AKL,57000,QFF,78.71,Classic Reward,Points
QF,MEL,Business,IDR,CGK,57000,QFF,1627500.0,Classic Reward,Points
QF,MEL,Business,IDR,DPS,57000,QFF,1983500.0,Classic Reward,Points
QF,NAN,Business,AUD,BNE,57000,QFF,152.44,Classic Reward,Points
QF,CGK,Business,AUD,SYD,57000,QFF,197.16,Classic Reward,Points
QF,SYD,Business,IDR,CGK,57000,QFF,1691700.0,Classic Reward,Points
QF,MEL,Business,FJD,NAN,57000,QFF,276.66,Classic Reward,Points
QF,SYD,Business,IDR,DPS,57000,QFF,1660800.0,Classic Reward,Points
QF,BNE,Business,FJD,NAN,57000,QFF,285.26,Classic Reward,Points
QF,HND,Premium Economy,AUD,SYD,61500,QFF,187.16,Classic Reward,Points
QF,HNL,Premium Economy,AUD,SYD,61500,QFF,292.06,Classic Reward,Points
QF,SYD,Premium Economy,USD,HNL,61500,QFF,144.4,Classic Reward,Points
QF,BNE,Business,JPY,NRT,68400,QFF,17430.0,Classic Reward,Points
QF,MEL,Business,HKD,HKG,68400,QFF,674.0,Classic Reward,Points
QF,SYD,Business,PHP,MNL,68400,QFF,5703.0,Classic Reward,Points
QF,HKG,Business,AUD,SYD,68400,QFF,147.16,Classic Reward,Points
QF,CGK,Business,AUD,MEL,68400,QFF,285.42,Classic Reward,Points
QF,MNL,Business,AUD,SYD,68400,QFF,197.16,Classic Reward,Points
QF,SYD,Premium Economy,USD,LAX,81300,QFF,144.3,Classic Reward,Points
QF,MEL,Premium Economy,USD,LAX,81300,QFF,140.2,Classic Reward,Points
QF,HND,Business,AUD,SYD,82000,QFF,197.16,Classic Reward,Points
QF,HND,Business,AUD,MEL,82000,QFF,237.87,Classic Reward,Points
QF,BNE,Business,JPY,HND,82000,QFF,20780.0,Classic Reward,Points
QF,HKG,Business,AUD,BNE,82000,QFF,193.44,Classic Reward,Points
QF,SYD,Business,KRW,ICN,82000,QFF,149000.0,Classic Reward,Points
QF,SYD,Business,JPY,HND,82000,QFF,17250.0,Classic Reward,Points
QF,BNE,Business,HKD,HKG,82000,QFF,901.0,Classic Reward,Points
QF,SYD,Business,JPY,NRT,82000,QFF,19710.0,Classic Reward,Points
QF,MEL,Business,JPY,NRT,82000,QFF,20460.0,Classic Reward,Points
QF,SYD,Business,HKD,HKG,82000,QFF,834.0,Classic Reward,Points
QF,MEL,Business,JPY,HND,82000,QFF,20240.0,Classic Reward,Points
QF,HKG,Business,NZD,AKL,94900,QFF,46.51,Classic Reward,Points
QF,BLR,Business,AUD,SYD,94900,QFF,197.16,Classic Reward,Points
QF,MEL,Business,INR,DEL,94900,QFF,9269.0,Classic Reward,Points
QF,AKL,Business,HKD,HKG,94900,QFF,849.0,Classic Reward,Points
QF,SYD,Business,INR,BLR,94900,QFF,11250.0,Classic Reward,Points
QF,DFW,Premium Economy,AUD,SYD,94900,QFF,317.06,Classic Reward,Points
QF,SYD,Premium Economy,GBP,LHR,108400,QFF,394.89,Classic Reward,Points
QF,MEL,Business,USD,LAX,108400,QFF,169.7,Classic Reward,Points
QF,BNE,Business,USD,LAX,108400,QFF,175.1,Classic Reward,Points
QF,CGK,Business,JPY,NRT,136800,QFF,39890.0,Classic Reward,Points
QF,ICN,Business,IDR,CGK,139000,QFF,2444600.0,Classic Reward,Points
QR,DOH,Economy,AUD,IST,20000,VA,100.5,Velocity Award,Points
QR,DOH,Economy,AUD,ATH,20000,VA,117.0,Velocity Award,Points
QR,ATH,Economy,AUD,DOH,20000,VA,116.2,Velocity Award,Points
QR,DOH,Economy,AUD,BUD,20000,VA,131.9,Velocity Award,Points
QR,SAW,Economy,AUD,DOH,20000,VA,116.2,Velocity Award,Points
QR,IST,Economy,AUD,DOH,20000,VA,116.2,Velocity Award,Points
QR,BUD,Economy,AUD,DOH,20000,VA,131.1,Velocity Award,Points
QR,DOH,Economy,AUD,SAW,20000,VA,92.5,Velocity Award,Points
QR,DOH,Economy,AUD,NCE,25000,VA,136.6,Velocity Award,Points
QR,DOH,Economy,AUD,FCO,25000,VA,139.6,Velocity Award,Points
QR,DOH,Economy,AUD,MXP,25000,VA,122.7,Velocity Award,Points
QR,DOH,Economy,AUD,DUS,25000,VA,180.7,Velocity Award,Points
QR,DOH,Economy,AUD,PRG,25000,VA,121.7,Velocity Award,Points
QR,DOH,Economy,AUD,CPH,25000,VA,126.5,Velocity Award,Points
QR,CPH,Economy,AUD,DOH,25000,VA,131.1,Velocity Award,Points
QR,FRA,Economy,AUD,DOH,25000,VA,131.1,Velocity Award,Points
QR,DOH,Economy,AUD,VIE,25000,VA,151.1,Velocity Award,Points
QR,MUC,Economy,AUD,DOH,25000,VA,131.1,Velocity Award,Points
QR,DOH,Economy,AUD,MUC,25000,VA,188.8,Velocity Award,Points
QR,NCE,Economy,AUD,DOH,25000,VA,131.1,Velocity Award,Points
QR,ZRH,Economy,AUD,DOH,25000,VA,131.1,Velocity Award,Points
QR,ARN,Economy,AUD,DOH,25000,VA,131.1,Velocity Award,Points
QR,DOH,Economy,AUD,ZRH,25000,VA,139.2,Velocity Award,Points
QR,PRG,Economy,AUD,DOH,25000,VA,131.1,Velocity Award,Points
QR,WAW,Economy,AUD,DOH,25000,VA,131.1,Velocity Award,Points
QR,DOH,Economy,AUD,FRA,25000,VA,213.1,Velocity Award,Points
QR,DOH,Economy,AUD,WAW,25000,VA,110.9,Velocity Award,Points
QR,MXP,Economy,AUD,DOH,25000,VA,131.1,Velocity Award,Points
QR,DOH,Economy,AUD,GVA,25000,VA,132.5,Velocity Award,Points
QR,GVA,Economy,AUD,DOH,25000,VA,131.1,Velocity Award,Points
QR,FCO,Economy,AUD,DOH,25000,VA,131.1,Velocity Award,Points
QR,DOH,Economy,AUD,ARN,25000,VA,147.2,Velocity Award,Points
QR,DUS,Economy,AUD,DOH,25000,VA,131.1,Velocity Award,Points
QR,VIE,Economy,AUD,DOH,25000,VA,131.1,Velocity Award,Points
QR,EDI,Economy,AUD,DOH,27000,VA,138.6,Velocity Award,Points
QR,OSL,Economy,AUD,DOH,27000,VA,138.6,Velocity Award,Points
QR,DOH,Economy,AUD,MAN,27000,VA,292.5,Velocity Award,Points
QR,DOH,Economy,AUD,BRU,27000,VA,149.3,Velocity Award,Points
QR,MAD,Economy,AUD,DOH,27000,VA,138.6,Velocity Award,Points
QR,DOH,Economy,AUD,LGW,27000,VA,289.6,Velocity Award,Points
QR,DOH,Economy,AUD,OSL,27000,VA,150.4,Velocity Award,Points
QR,BCN,Economy,AUD,DOH,27000,VA,138.5,Velocity Award,Points
QR,DOH,Economy,AUD,EDI,27000,VA,292.4,Velocity Award,Points
QR,CDG,Economy,AUD,DOH,27000,VA,138.5,Velocity Award,Points
QR,LHR,Economy,AUD,DOH,27000,VA,138.5,Velocity Award,Points
QR,AMS,Economy,AUD,DOH,27000,VA,138.5,Velocity Award,Points
QR,DOH,Economy,AUD,MAD,27000,VA,124.9,Velocity Award,Points
QR,DOH,Economy,AUD,LHR,27000,VA,344.1,Velocity Award,Points
QR,DUB,Economy,AUD,DOH,27000,VA,138.5,Velocity Award,Points
QR,DOH,Economy,AUD,CDG,27000,VA,183.5,Velocity Award,Points
QR,DOH,Economy,AUD,BCN,27000,VA,118.7,Velocity Award,Points
QR,MAN,Economy,AUD,DOH,27000,VA,138.6,Velocity Award,Points
QR,DOH,Economy,AUD,DUB,27000,VA,107.7,Velocity Award,Points
QR,DOH,Economy,AUD,AMS,27000,VA,200.2,Velocity Award,Points
QR,LGW,Economy,AUD,DOH,27000,VA,138.6,Velocity Award,Points
QR,BRU,Economy,AUD,DOH,27000,VA,139.0,Velocity Award,Points
QR,BOM,Economy,GBP,LGW,30200,QFF,252.57,Classic Reward,Points
QR,MAA,Economy,GBP,LHR,37800,QFF,280.89,Classic Reward,Points
QR,HYD,Economy,GBP,LGW,37800,QFF,252.77,Classic Reward,Points
QR,BLR,Economy,GBP,LGW,37800,QFF,252.77,Classic Reward,Points
QR,CMB,Economy,EUR,FRA,37800,QFF,311.92,Classic Reward,Points
QR,CMB,Economy,EUR,CDG,37800,QFF,259.89,Classic Reward,Points
QR,CMB,Economy,GBP,LGW,37800,QFF,252.77,Classic Reward,Points
QR,ATH,Business,AUD,DOH,38000,VA,302.8,Velocity Award,Points
QR,IST,Business,AUD,DOH,38000,VA,302.8,Velocity Award,Points
QR,SAW,Business,AUD,DOH,38000,VA,302.8,Velocity Award,Points
QR,DOH,Business,AUD,IST,38000,VA,287.1,Velocity Award,Points
QR,BUD,Business,AUD,DOH,38000,VA,325.2,Velocity Award,Points
QR,DOH,Business,AUD,BUD,38000,VA,325.9,Velocity Award,Points
QR,DOH,Business,AUD,ATH,38000,VA,303.6,Velocity Award,Points
QR,DOH,Business,AUD,SAW,38000,VA,279.0,Velocity Award,Points
QR,DOH,Economy,AUD,PER,42000,VA,176.3,Velocity Award,Points
QR,CMB,Economy,IDR,CGK,45000,QFF,3832700.0,Classic Reward,Points
QR,HKG,Economy,EUR,MXP,45000,QFF,230.44,Classic Reward,Points
QR,KUL,Economy,GBP,LGW,45000,QFF,258.77,Classic Reward,Points
QR,KUL,Economy,GBP,LHR,45000,QFF,287.09,Classic Reward,Points
QR,FCO,Economy,AUD,PER,50300,QFF,469.2,Classic Reward,Points
QR,DXB,Economy,AUD,ADL,50300,QFF,492.33,Classic Reward,Points
QR,FCO,Business,AUD,DOH,55000,VA,325.2,Velocity Award,Points
QR,WAW,Business,AUD,DOH,55000,VA,325.2,Velocity Award,Points
QR,ARN,Business,AUD,DOH,55000,VA,325.2,Velocity Award,Points
QR,MXP,Business,AUD,DOH,55000,VA,325.2,Velocity Award,Points
QR,DOH,Business,AUD,MXP,55000,VA,316.8,Velocity Award,Points
QR,DUS,Business,AUD,DOH,55000,VA,325.2,Velocity Award,Points
QR,DOH,Business,AUD,ZRH,55000,VA,333.3,Velocity Award,Points
QR,CPH,Business,AUD,DOH,55000,VA,325.2,Velocity Award,Points
QR,VIE,Business,AUD,DOH,55000,VA,325.2,Velocity Award,Points
QR,DOH,Business,AUD,NCE,55000,VA,421.1,Velocity Award,Points
QR,GVA,Business,AUD,DOH,55000,VA,325.2,Velocity Award,Points
QR,ZRH,Business,AUD,DOH,55000,VA,325.2,Velocity Award,Points
QR,DOH,Business,AUD,CPH,55000,VA,320.6,Velocity Award,Points
QR,PRG,Business,AUD,DOH,55000,VA,325.2,Velocity Award,Points
QR,DOH,Business,AUD,GVA,55000,VA,326.6,Velocity Award,Points
QR,DOH,Business,AUD,PRG,55000,VA,315.8,Velocity Award,Points
QR,FRA,Business,AUD,DOH,55000,VA,325.2,Velocity Award,Points
QR,DOH,Business,AUD,VIE,55000,VA,345.0,Velocity Award,Points
QR,DOH,Business,AUD,FRA,55000,VA,407.2,Velocity Award,Points
QR,MUC,Business,AUD,DOH,55000,VA,325.2,Velocity Award,Points
QR,DOH,Business,AUD,FCO,55000,VA,333.7,Velocity Award,Points
QR,NCE,Business,AUD,DOH,55000,VA,325.2,Velocity Award,Points
QR,DOH,Business,AUD,WAW,55000,VA,305.0,Velocity Award,Points
QR,DOH,Business,AUD,MUC,55000,VA,382.7,Velocity Award,Points
QR,DOH,Business,AUD,DUS,55000,VA,374.8,Velocity Award,Points
QR,DOH,Business,AUD,ARN,55000,VA,341.3,Velocity Award,Points
QR,PER,Economy,AUD,IST,56000,VA,266.4,Velocity Award,Points
QR,DOH,Economy,AUD,SYD,56000,VA,194.73,Velocity Award,Points
QR,LHR,Economy,AUD,HND,56000,VA,269.1,Velocity Award,Points
QR,PER,Economy,AUD,WAW,56000,VA,276.62,Velocity Award,Points
QR,HND,Economy,AUD,FRA,56000,VA,396.7,Velocity Award,Points
QR,MUC,Economy,AUD,PER,56000,VA,303.52,Velocity Award,Points
QR,WAW,Economy,AUD,PER,56000,VA,303.52,Velocity Award,Points
QR,DOH,Economy,AUD,ADL,56000,VA,197.33,Velocity Award,Points
QR,ATH,Economy,AUD,PER,56000,VA,288.6,Velocity Award,Points
QR,FCO,Economy,AUD,PER,56000,VA,303.52,Velocity Award,Points
QR,FRA,Economy,AUD,HND,56000,VA,261.6,Velocity Award,Points
QR,PRG,Economy,AUD,PER,56000,VA,303.52,Velocity Award,Points
QR,SAW,Economy,AUD,PER,56000,VA,288.6,Velocity Award,Points
QR,DOH,Economy,AUD,MEL,56000,VA,186.51,Velocity Award,Points
QR,HND,Economy,AUD,LHR,56000,VA,495.0,Velocity Award,Points
QR,VIE,Economy,AUD,PER,56000,VA,303.5,Velocity Award,Points
QR,HND,Economy,AUD,MUC,56000,VA,370.6,Velocity Award,Points
QR,PER,Economy,AUD,PRG,56000,VA,289.92,Velocity Award,Points
QR,MUC,Economy,AUD,HND,56000,VA,261.6,Velocity Award,Points
QR,IST,Economy,AUD,PER,56000,VA,288.6,Velocity Award,Points
QR,BUD,Economy,AUD,PER,56000,VA,303.5,Velocity Award,Points
QR,CDG,Economy,AUD,HND,56000,VA,269.1,Velocity Award,Points
QR,HND,Economy,AUD,CDG,56000,VA,325.2,Velocity Award,Points
QR,DOH,Economy,AUD,BNE,56000,VA,196.34,Velocity Award,Points
QR,MAN,Business,AUD,DOH,57000,VA,355.1,Velocity Award,Points
QR,DOH,Business,AUD,LHR,57000,VA,757.4,Velocity Award,Points
QR,CDG,Business,AUD,DOH,57000,VA,355.0,Velocity Award,Points
